cep_consultado,api,logradouro,complemento,bairro,localidade,uf,raw_json
59296862,BrasilAPI,Rua Cristo Rei,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296862', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua Cristo Rei', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {'longitude': '-35.2517240', 'latitude': '-5.7784062'}}}"
59296886,BrasilAPI,Rua Modesto Carlos Nogueira,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296886', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua Modesto Carlos Nogueira', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {'longitude': '-35.2524052', 'latitude': '-5.7788329'}}}"
59296868,BrasilAPI,Rua dos Transmissores da Poti,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296868', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua dos Transmissores da Poti', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59296877,BrasilAPI,Rua Geraldo Veríssimo,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296877', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua Geraldo Veríssimo', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59296871,BrasilAPI,Rua São José,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296871', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua São José', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {'longitude': '-35.2503483', 'latitude': '-5.7778229'}}}"
59296880,BrasilAPI,Travessa Sete de Setembro,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296880', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Travessa Sete de Setembro', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297093,BrasilAPI,Rua Brasil,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297093', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Brasil', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59296883,BrasilAPI,Rua do Mangueirão,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296883', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua do Mangueirão', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297114,BrasilAPI,Rua Bahia,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297114', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Bahia', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297099,BrasilAPI,Rua Sergipe,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297099', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Sergipe', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297255,BrasilAPI,Rua Santa Catarina,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297255', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Santa Catarina', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297060,BrasilAPI,Rua Rosa Maria do Carmo Mendes Andrade,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297060', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Rosa Maria do Carmo Mendes Andrade', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59296892,BrasilAPI,Rua Doutora Eliane Barros,,Jardim Lola,São Gonçalo do Amarante,RN,"{'cep': '59296892', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Jardim Lola', 'street': 'Rua Doutora Eliane Barros', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297252,BrasilAPI,Rua Roraima,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297252', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Roraima', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297162,BrasilAPI,Rua Minas Gerais,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297162', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Minas Gerais', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297054,BrasilAPI,Rua Maria Neuda Gonçalves de Oliveira,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297054', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Maria Neuda Gonçalves de Oliveira', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297147,BrasilAPI,Rua Maranhão,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297147', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Maranhão', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297150,BrasilAPI,Rua Mato Grosso,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297150', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Mato Grosso', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297240,BrasilAPI,Rua Rio Grande do Sul,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297240', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Rio Grande do Sul', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297135,BrasilAPI,Rua Espírito Santo,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297135', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Espírito Santo', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297129,BrasilAPI,Rua Distrito Federal,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297129', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Distrito Federal', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297258,BrasilAPI,Rua São Paulo,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297258', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua São Paulo', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297225,BrasilAPI,Rua Piauí,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297225', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Piauí', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297231,BrasilAPI,Rua Rio de Janeiro,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297231', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Rio de Janeiro', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297156,BrasilAPI,Rua Mato Grosso do Sul,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297156', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Mato Grosso do Sul', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297246,BrasilAPI,Rua Rondônia,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297246', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Rondônia', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297306,BrasilAPI,Rua Mirage,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297306', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Mirage', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297279,BrasilAPI,Avenida Campos de Bagatelle,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297279', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Campos de Bagatelle', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297285,BrasilAPI,Rua Hangar,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297285', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Hangar', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297309,BrasilAPI,Avenida Paris,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297309', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Paris', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297342,BrasilAPI,Rua Cessna,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297342', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Cessna', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297345,BrasilAPI,Rua Embraer,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297345', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Embraer', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297357,BrasilAPI,Rua Aeromot,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297357', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Aeromot', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297339,BrasilAPI,Rua Fokker,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297339', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Fokker', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297360,BrasilAPI,Rua Beluga,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297360', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Beluga', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297366,BrasilAPI,Rua Brasília,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297366', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Brasília', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297444,BrasilAPI,Rua Ladeira do Sol,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297444', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Ladeira do Sol', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297446,BrasilAPI,Rua do Comércio,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297446', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua do Comércio', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297396,BrasilAPI,Rua Engenheiro Roberto Bezerra Freire,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297396', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Engenheiro Roberto Bezerra Freire', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297456,BrasilAPI,Rua Vereador William Camara de Brito,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297456', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Vereador William Camara de Brito', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297460,BrasilAPI,Rua Maria Augusta Barbosa,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297460', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Maria Augusta Barbosa', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297462,BrasilAPI,Rua São José,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297462', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua São José', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297474,BrasilAPI,Rua Santo Antônio,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297474', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Santo Antônio', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297468,BrasilAPI,Rua Engenheiro Luciano Barros,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297468', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Engenheiro Luciano Barros', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297470,BrasilAPI,Rua Lúcia Bezerra Freire,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297470', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Lúcia Bezerra Freire', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297464,BrasilAPI,Avenida Pedro Afonso,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297464', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Pedro Afonso', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297486,BrasilAPI,Avenida Joaquim Rodrigues da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297486', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Joaquim Rodrigues da Silva', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297492,BrasilAPI,Rua Otávio Augusto de Barbosa,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297492', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Otávio Augusto de Barbosa', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297482,BrasilAPI,Rua Boanerges Mendes da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297482', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Boanerges Mendes da Silva', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297478,BrasilAPI,Travessa Joaquim Rodrigues da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297478', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Travessa Joaquim Rodrigues da Silva', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297488,BrasilAPI,Rua Antônio Oscar Pereira de Brito,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297488', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Antônio Oscar Pereira de Brito', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297565,BrasilAPI,Avenida Vice-Presidente José Alencar Gomes da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297565', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Vice-Presidente José Alencar Gomes da Silva', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297496,BrasilAPI,Avenida Hildebrando Ribeiro,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297496', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida Hildebrando Ribeiro', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297494,BrasilAPI,Rua Poeta Francisco Palma,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297494', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Poeta Francisco Palma', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297510,BrasilAPI,Rua Emanoel Hermógenes de Medeiros,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297510', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Emanoel Hermógenes de Medeiros', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297555,BrasilAPI,Rua Joaquim Pedro de Góis,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297555', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Joaquim Pedro de Góis', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297591,BrasilAPI,Avenida das Fronteiras,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297591', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Avenida das Fronteiras', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297579,BrasilAPI,Rua Padre André Martins,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297579', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Padre André Martins', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297648,BrasilAPI,Rua Coronel Marcondes Pinheiro,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297648', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Coronel Marcondes Pinheiro', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
59297582,BrasilAPI,Rua Agripino Oliveira Neto,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,"{'cep': '59297582', 'state': 'RN', 'city': 'São Gonçalo do Amarante', 'neighborhood': 'Santo Antônio do Potengi', 'street': 'Rua Agripino Oliveira Neto', 'service': 'open-cep', 'location': {'type': 'Point', 'coordinates': {}}}"
